cohort_year,year,event_time,ring,reference_ring,att,se,n_exposed,n_reference,exposed_delta_mean,reference_delta_mean
2007,2011,4,5_10km,gt_50km,55.25427088065541,130.71679486760672,6863,288418,259.6904724413878,204.43620156073237
2007,2011,4,10_25km,gt_50km,-201.04632996370998,67.89454843533012,29037,288418,3.3898715970223843,204.43620156073237
2007,2011,4,25_50km,gt_50km,77.95007551011432,42.51830768996039,70807,288418,282.3862770708467,204.43620156073237
2007,2012,5,0_5km,gt_50km,490.8012601078925,120.14738590035428,5138,281274,834.94512395937,344.1438638514775
2007,2012,5,5_10km,gt_50km,682.1298076622217,131.59954392556713,6863,281274,1026.2736715136991,344.1438638514775
2007,2012,5,10_25km,gt_50km,327.8858118955104,68.25081950805865,29037,281274,672.0296757469879,344.1438638514775
2007,2012,5,25_50km,gt_50km,631.8737379878336,46.85565410395423,70528,281274,976.017601839311,344.1438638514775
2007,2013,6,0_5km,gt_50km,-687.9915438954969,86.69044964703114,5138,279630,-498.8332690820908,189.15827481340605
2007,2013,6,5_10km,gt_50km,-527.3228664868312,105.95305865812001,6863,279630,-338.1645916734252,189.15827481340605
2007,2013,6,10_25km,gt_50km,-810.353793682175,62.82053559308925,29000,279630,-621.195518868769,189.15827481340605
2007,2013,6,25_50km,gt_50km,-551.0276396015745,41.11869862371853,70295,279630,-361.86936478816847,189.15827481340605
2007,2014,7,0_5km,gt_50km,-756.3158937277753,99.69369774112646,5100,274161,-128.47758934645782,627.8383043813176
2007,2014,7,5_10km,gt_50km,-762.7218833395909,111.76468585501377,6819,274161,-134.88357895827338,627.8383043813176
2007,2014,7,10_25km,gt_50km,-959.7997855742033,70.03756921897045,28990,274161,-331.96148119288574,627.8383043813176
2007,2014,7,25_50km,gt_50km,-662.4131101808628,45.64275432655797,70154,274161,-34.574805799545224,627.8383043813176
2007,2015,8,0_5km,gt_50km,-688.7615939220021,118.88692435090577,5100,274161,-568.4132607726933,120.34833314930886
2007,2015,8,5_10km,gt_50km,-415.0584419417012,195.61860053688866,6819,274161,-294.7101087923923,120.34833314930886
2007,2015,8,10_25km,gt_50km,-1026.6926349202574,58.34855317155377,28990,274161,-906.3443017709485,120.34833314930886
2007,2015,8,25_50km,gt_50km,-598.3327409173713,40.62131004185035,70154,274161,-477.98440776806245,120.34833314930886
2008,2001,-7,0_5km,gt_50km,658.7483540737563,116.37839901686289,6168,430129,241.03133740933342,-417.71701666442294
2008,2001,-7,5_10km,gt_50km,899.3236079014495,114.84236375540084,8879,430129,481.6065912370265,-417.71701666442294
2008,2001,-7,10_25km,gt_50km,667.7842270589948,68.52282300280403,37257,430129,250.06721039457184,-417.71701666442294
2008,2001,-7,25_50km,gt_50km,581.7963846238363,52.24736598981528,85955,430129,164.07936795941336,-417.71701666442294
2008,2002,-6,0_5km,gt_50km,540.576023670371,125.55068625719571,6168,419631,-34.87139834291967,-575.4474220132906
2008,2002,-6,5_10km,gt_50km,581.1830785653511,123.24621808724365,8879,419631,5.7356565520604486,-575.4474220132906
2008,2002,-6,10_25km,gt_50km,87.21121743408025,64.31247204938185,37257,419631,-488.2362045792104,-575.4474220132906
2008,2002,-6,25_50km,gt_50km,195.3453125470603,50.05049642863435,85955,419631,-380.10210946623033,-575.4474220132906
2008,2003,-5,0_5km,gt_50km,336.6640884152847,108.9961858471535,6168,417935,-649.8965705810461,-986.5606589963309
2008,2003,-5,5_10km,gt_50km,290.54566268692065,100.31771809347899,8879,417935,-696.0149963094102,-986.5606589963309
2008,2003,-5,10_25km,gt_50km,-53.30638441291967,59.40209828688836,37257,417935,-1039.8670434092505,-986.5606589963309
2008,2003,-5,25_50km,gt_50km,104.69037381492944,48.17518338462337,85955,417935,-881.8702851814014,-986.5606589963309
2008,2004,-4,0_5km,gt_50km,722.322930153579,134.07457891233892,6168,417931,465.7411016076419,-256.5818285459371
2008,2004,-4,5_10km,gt_50km,641.2803425458292,126.69507788229988,8879,417931,384.6985139998921,-256.5818285459371
2008,2004,-4,10_25km,gt_50km,472.01879001668806,73.35496633413958,37257,417931,215.43696147075096,-256.5818285459371
2008,2004,-4,25_50km,gt_50km,621.2236432823652,60.30063488991294,85955,417931,364.641814736428,-256.5818285459371
2008,2005,-3,0_5km,gt_50km,564.6246203977271,131.03748427510632,6168,395494,28.60169108904907,-536.022929308678
2008,2005,-3,5_10km,gt_50km,490.24967029164986,107.51109612519338,8879,395494,-45.77325901702821,-536.022929308678
2008,2005,-3,10_25km,gt_50km,141.73946726144044,67.58308874684055,37257,395494,-394.2834620472376,-536.022929308678
2008,2005,-3,25_50km,gt_50km,263.0255017945274,52.35355655914609,85955,395494,-272.9974275141507,-536.022929308678
2008,2006,-2,0_5km,gt_50km,946.5081192000473,119.04054160942651,6168,383675,209.36749121451385,-737.1406279855335
2008,2006,-2,5_10km,gt_50km,971.2436688441733,105.64756930863045,8879,383675,234.10304085863987,-737.1406279855335
2008,2006,-2,10_25km,gt_50km,730.6314880287896,63.97953929135389,37257,383675,-6.509139956743856,-737.1406279855335
2008,2006,-2,25_50km,gt_50km,760.7056358055793,49.84197708610524,85955,383675,23.565007820045825,-737.1406279855335
2008,2007,-1,0_5km,gt_50km,0.0,0.0,6168,368702,0.0,0.0
2008,2007,-1,5_10km,gt_50km,0.0,0.0,8879,368702,0.0,0.0
2008,2007,-1,10_25km,gt_50km,0.0,0.0,37257,368702,0.0,0.0
2008,2007,-1,25_50km,gt_50km,0.0,0.0,85955,368702,0.0,0.0
2008,2008,0,0_5km,gt_50km,-223.39828838325548,104.40714876480355,6168,368702,-260.8147068067047,-37.41641842344921
2008,2008,0,5_10km,gt_50km,-427.83248690567444,98.34133771909451,8879,368702,-465.24890532912366,-37.41641842344921
2008,2008,0,10_25km,gt_50km,-539.0692085391265,62.29587914886242,37257,368702,-576.4856269625757,-37.41641842344921
2008,2008,0,25_50km,gt_50km,-211.05997555314488,49.658362356483075,85955,368702,-248.4763939765941,-37.41641842344921
2008,2009,1,0_5km,gt_50km,539.7819698803876,112.46812526400582,6094,332046,131.66224056113225,-408.1197293192554
2008,2009,1,5_10km,gt_50km,586.9342268284413,108.8027482803957,8845,332046,178.81449750918594,-408.1197293192554
2008,2009,1,10_25km,gt_50km,551.1536245297275,69.1363113427923,37167,332046,143.0338952104721,-408.1197293192554
2008,2009,1,25_50km,gt_50km,724.5963954655263,53.830227825180785,85257,332046,316.4766661462709,-408.1197293192554
2008,2010,2,0_5km,gt_50km,302.5098958445142,101.60745141406392,6050,319552,-385.5391628870169,-688.0490587315311
2008,2010,2,5_10km,gt_50km,393.1917822697908,101.51483645291569,8812,319552,-294.8572764617403,-688.0490587315311
2008,2010,2,10_25km,gt_50km,252.62123298568923,63.08270038077761,37075,319552,-435.42782574584186,-688.0490587315311
2008,2010,2,25_50km,gt_50km,324.4512908399353,50.87398998332435,85245,319552,-363.59776789159577,-688.0490587315311
2008,2011,3,0_5km,gt_50km,996.5936176860021,145.53703115533634,4958,288418,271.3044885279685,-725.2891291580336
2008,2011,3,5_10km,gt_50km,621.3868204466752,121.21478605831236,7642,288418,-103.90230871135836,-725.2891291580336
2008,2011,3,10_25km,gt_50km,318.2497459367875,59.70572419220879,34575,288418,-407.03938322124606,-725.2891291580336
2008,2011,3,25_50km,gt_50km,404.9648580350219,52.31946720069781,82942,288418,-320.32427112301167,-725.2891291580336
2008,2012,4,0_5km,gt_50km,1075.1186264228681,133.7294258340829,4958,281274,467.38340043908073,-607.7352259837875
2008,2012,4,5_10km,gt_50km,660.4622663743363,112.30293636073706,7640,281274,52.727040390548794,-607.7352259837875
2008,2012,4,10_25km,gt_50km,394.68011010881844,62.43175227090367,34525,281274,-213.05511587496903,-607.7352259837875
2008,2012,4,25_50km,gt_50km,524.2780326459533,54.08747537565532,82756,281274,-83.45719333783418,-607.7352259837875
2008,2013,5,0_5km,gt_50km,43.62383253241899,112.32608412237718,4949,279630,-716.1862549313216,-759.8100874637406
2008,2013,5,5_10km,gt_50km,1.9825727050492787,109.21618629017694,7633,279630,-757.8275147586913,-759.8100874637406
2008,2013,5,10_25km,gt_50km,-173.50869158058345,61.66899196887669,34521,279630,-933.3187790443241,-759.8100874637406
2008,2013,5,25_50km,gt_50km,-149.79025604612684,50.19068496579115,82650,279630,-909.6003435098675,-759.8100874637406
2008,2014,6,0_5km,gt_50km,-6.778493438879252,130.03129732678204,4929,274161,-339.00858671521996,-332.2300932763407
2008,2014,6,5_10km,gt_50km,282.7066226354445,150.91094422058947,7615,274161,-49.52347064089624,-332.2300932763407
2008,2014,6,10_25km,gt_50km,-344.8834681288076,65.28404609454881,34515,274161,-677.1135614051483,-332.2300932763407
2008,2014,6,25_50km,gt_50km,-425.299130873042,54.94853659029739,82528,274161,-757.5292241493827,-332.2300932763407
2008,2015,7,0_5km,gt_50km,20.1085923102346,108.29774084667868,4929,274161,-819.6114721981149,-839.7200645083495
2008,2015,7,5_10km,gt_50km,169.90332968837504,113.1827983753131,7615,274161,-669.8167348199745,-839.7200645083495
2008,2015,7,10_25km,gt_50km,-168.7974184787064,59.57772566817258,34515,274161,-1008.5174829870559,-839.7200645083495
2008,2015,7,25_50km,gt_50km,-98.14497069733545,51.26241969027493,82528,274161,-937.865035205685,-839.7200645083495
2008,2016,8,0_5km,gt_50km,182.4608566149802,140.09264817135923,4929,274161,118.59534135587005,-63.86551525911016
2008,2016,8,5_10km,gt_50km,-231.714831271339,112.81015927626183,7615,274161,-295.58034653044916,-63.86551525911016
2008,2016,8,10_25km,gt_50km,-409.794362402285,68.0761721823485,34515,274161,-473.65987766139517,-63.86551525911016
2008,2016,8,25_50km,gt_50km,-207.84323001739443,57.96001391822254,82528,274161,-271.7087452765046,-63.86551525911016
2009,2001,-8,0_5km,gt_50km,833.8762095716723,116.66189463147758,7555,415304,485.8580941002958,-348.0181154713766
2009,2001,-8,5_10km,gt_50km,1067.906615288036,101.72765365165623,9908,415304,719.8884998166593,-348.0181154713766
2009,2001,-8,10_25km,gt_50km,1124.4248756149948,52.309562137229186,41751,415304,776.4067601436182,-348.0181154713766
2009,2001,-8,25_50km,gt_50km,832.9458727411993,37.62029737727141,90050,415304,484.9277572698227,-348.0181154713766
2009,2002,-7,0_5km,gt_50km,521.7336923397907,100.03682677822128,7555,406821,3.2008654292983807,-518.5328269104923
2009,2002,-7,5_10km,gt_50km,524.7135534173824,86.93034194975957,9908,406821,6.180726506890151,-518.5328269104923
2009,2002,-7,10_25km,gt_50km,532.3172466112003,48.437107879611624,41751,406821,13.784419700707984,-518.5328269104923
2009,2002,-7,25_50km,gt_50km,381.569270016126,35.95736148644262,90050,406821,-136.96355689436635,-518.5328269104923
2009,2003,-6,0_5km,gt_50km,454.43107634416026,86.7509807007213,7555,404197,-507.79065606045606,-962.2217324046163
2009,2003,-6,5_10km,gt_50km,554.4974725119193,75.49321490147675,9908,404197,-407.7242598926969,-962.2217324046163
2009,2003,-6,10_25km,gt_50km,518.1185366641553,41.99221034926747,41751,404197,-444.10319574046105,-962.2217324046163
2009,2003,-6,25_50km,gt_50km,422.3122827259274,32.809268217777365,90050,404197,-539.9094496786889,-962.2217324046163
2009,2004,-5,0_5km,gt_50km,219.01954574767075,94.75780907317736,7555,404193,56.27857230838863,-162.7409734392821
2009,2004,-5,5_10km,gt_50km,622.0554047511965,96.33769220536833,9908,404193,459.3144313119144,-162.7409734392821
2009,2004,-5,10_25km,gt_50km,856.3642448824296,55.86720648887221,41751,404193,693.6232714431475,-162.7409734392821
2009,2004,-5,25_50km,gt_50km,624.7843099899392,42.12208366412803,90050,404193,462.0433365506571,-162.7409734392821
2009,2005,-4,0_5km,gt_50km,355.8211669256933,95.79725903208656,7555,382385,-103.36527401372275,-459.18644093941606
2009,2005,-4,5_10km,gt_50km,544.6492030290935,89.82037222849617,9908,382385,85.4627620896775,-459.18644093941606
2009,2005,-4,10_25km,gt_50km,619.0604779536876,52.440049939085704,41751,382385,159.87403701427152,-459.18644093941606
2009,2005,-4,25_50km,gt_50km,483.1471047221741,37.73948948246162,90050,382385,23.960663782758022,-459.18644093941606
2009,2006,-3,0_5km,gt_50km,821.5679488731914,95.57348969772873,7555,370423,118.61743682111666,-702.9505120520748
2009,2006,-3,5_10km,gt_50km,1102.0399630232068,99.48960412032976,9908,370423,399.089450971132,-702.9505120520748
2009,2006,-3,10_25km,gt_50km,1135.6710974095424,52.90947430320659,41751,370423,432.72058535746766,-702.9505120520748
2009,2006,-3,25_50km,gt_50km,821.5963897396764,36.07913753242009,90050,370423,118.64587768760151,-702.9505120520748
2009,2007,-2,0_5km,gt_50km,-225.01456222105773,84.77969628507091,7555,361291,-125.43176862212468,99.58279359893305
2009,2007,-2,5_10km,gt_50km,52.68161696217817,90.1571165394605,9908,361291,152.26441056111122,99.58279359893305
2009,2007,-2,10_25km,gt_50km,45.05502665059561,45.429658558501316,41751,361291,144.63782024952866,99.58279359893305
2009,2007,-2,25_50km,gt_50km,-111.36337589572861,35.58753147078752,90050,361291,-11.78058229679555,99.58279359893305
2009,2008,-1,0_5km,gt_50km,0.0,0.0,7555,332046,0.0,0.0
2009,2008,-1,5_10km,gt_50km,0.0,0.0,9908,332046,0.0,0.0
2009,2008,-1,10_25km,gt_50km,0.0,0.0,41751,332046,0.0,0.0
2009,2008,-1,25_50km,gt_50km,0.0,0.0,90050,332046,0.0,0.0
2009,2009,0,0_5km,gt_50km,822.9664943574121,103.09396471540944,7555,332046,440.7644584038626,-382.20203595354945
2009,2009,0,5_10km,gt_50km,977.3927209983406,81.71201759952972,9908,332046,595.190685044791,-382.20203595354945
2009,2009,0,10_25km,gt_50km,968.851664020674,49.34335495090299,41751,332046,586.6496280671246,-382.20203595354945
2009,2009,0,25_50km,gt_50km,852.3008769207247,38.14987283498274,90050,332046,470.0988409671753,-382.20203595354945
2009,2010,1,0_5km,gt_50km,554.1687785056502,83.6033885842655,7552,319552,-105.69082862223928,-659.8596071278895
2009,2010,1,5_10km,gt_50km,1004.7689597522012,79.18587651109368,9898,319552,344.9093526243118,-659.8596071278895
2009,2010,1,10_25km,gt_50km,971.7810026893293,49.68830269203743,41609,319552,311.9213955614398,-659.8596071278895
2009,2010,1,25_50km,gt_50km,768.5703093119442,35.93465439683913,89364,319552,108.7107021840548,-659.8596071278895
2009,2011,2,0_5km,gt_50km,548.0514103639761,94.87919299375153,7478,288418,-164.09404526722267,-712.1454556311987
2009,2011,2,5_10km,gt_50km,714.869267451004,86.51597162190235,9803,288418,2.7238118198052406,-712.1454556311987
2009,2011,2,10_25km,gt_50km,999.9819212438572,56.53135092143682,41308,288418,287.8364656126585,-712.1454556311987
2009,2011,2,25_50km,gt_50km,900.3440517445657,38.97456080396713,86722,288418,188.198596113367,-712.1454556311987
2009,2012,3,0_5km,gt_50km,611.0965137154701,86.20740267036805,7478,281274,28.239112593805334,-582.8574011216648
2009,2012,3,5_10km,gt_50km,1196.1343793166718,103.9511875116385,9799,281274,613.276978195007,-582.8574011216648
2009,2012,3,10_25km,gt_50km,1168.5665960045967,53.71171457265659,41222,281274,585.7091948829319,-582.8574011216648
2009,2012,3,25_50km,gt_50km,1136.612011601004,41.75516941866726,86396,281274,553.7546104793392,-582.8574011216648
2009,2013,4,0_5km,gt_50km,260.906709891896,93.69915853604265,7446,279630,-482.1217796497861,-743.0284895416821
2009,2013,4,5_10km,gt_50km,386.94134424642425,86.43596478841245,9741,279630,-356.08714529525787,-743.0284895416821
2009,2013,4,10_25km,gt_50km,304.8145783625066,49.06736914843092,41086,279630,-438.2139111791755,-743.0284895416821
2009,2013,4,25_50km,gt_50km,168.57490825046557,38.9510002563164,85856,279630,-574.4535812912166,-743.0284895416821
2009,2014,5,0_5km,gt_50km,-46.16926858239242,99.20574406956922,7446,274161,-364.85339595249843,-318.684127370106
2009,2014,5,5_10km,gt_50km,151.23270733405897,89.02892046050684,9739,274161,-167.45142003604704,-318.684127370106
2009,2014,5,10_25km,gt_50km,108.64244574251393,55.03357593008647,40995,274161,-210.04168162759208,-318.684127370106
2009,2014,5,25_50km,gt_50km,20.571556822875834,42.94106734033792,85710,274161,-298.1125705472302,-318.684127370106
2009,2015,6,0_5km,gt_50km,233.91411557102185,100.18980159058609,7446,274161,-592.2599830310929,-826.1740986021148
2009,2015,6,5_10km,gt_50km,293.3421713815741,77.4626318974605,9739,274161,-532.8319272205407,-826.1740986021148
2009,2015,6,10_25km,gt_50km,247.71258860642888,48.94677766453369,40995,274161,-578.4615099956859,-826.1740986021148
2009,2015,6,25_50km,gt_50km,237.4734751431456,40.20105534163349,85710,274161,-588.7006234589692,-826.1740986021148
2009,2016,7,0_5km,gt_50km,-45.92144817010377,106.9319788454588,7446,274161,-96.24099752297933,-50.319549352875555
2009,2016,7,5_10km,gt_50km,168.5411131299456,99.09521778155222,9739,274161,118.22156377707005,-50.319549352875555
2009,2016,7,10_25km,gt_50km,233.24559067306788,63.904778711341876,40995,274161,182.92604132019233,-50.319549352875555
2009,2016,7,25_50km,gt_50km,193.99223854144327,49.14101757013159,85710,274161,143.67268918856772,-50.319549352875555
2009,2017,8,0_5km,gt_50km,-1067.687035685223,112.85334375280149,7446,274161,-26.287362601995063,1041.399673083228
2009,2017,8,5_10km,gt_50km,-540.5137446579693,118.21909693105506,9739,274161,500.88592842525867,1041.399673083228
2009,2017,8,10_25km,gt_50km,-660.7148186429491,65.27652898722388,40995,274161,380.68485444027885,1041.399673083228
2009,2017,8,25_50km,gt_50km,256.53185369767357,61.601510357564464,85710,274161,1297.9315267809015,1041.399673083228
2010,2002,-8,0_5km,gt_50km,-525.496533418219,138.04922809891318,2975,422142,-760.8811492173501,-235.38461579913107
2010,2002,-8,5_10km,gt_50km,-774.1206958348228,177.80170520977677,5090,422142,-1009.5053116339539,-235.38461579913107
2010,2002,-8,10_25km,gt_50km,-671.7267960811422,65.73718560138656,27524,422142,-907.1114118802733,-235.38461579913107
2010,2002,-8,25_50km,gt_50km,-398.8871191026317,42.20280753956461,79730,422142,-634.2717349017628,-235.38461579913107
2010,2003,-7,0_5km,gt_50km,-464.7708793725544,131.61262195754276,2975,420446,-1140.4475699848872,-675.6766906123328
2010,2003,-7,5_10km,gt_50km,-650.8085627089351,178.83303276834778,5090,420446,-1326.485253321268,-675.6766906123328
2010,2003,-7,10_25km,gt_50km,-524.8261514073017,63.88137805013815,27524,420446,-1200.5028420196345,-675.6766906123328
2010,2003,-7,25_50km,gt_50km,-234.58491949642791,40.2245050134395,79730,420446,-910.2616101087607,-675.6766906123328
2010,2004,-6,0_5km,gt_50km,-308.4738259204739,159.113970237221,2975,420442,-176.0465353246422,132.42729059583172
2010,2004,-6,5_10km,gt_50km,-795.9562689571796,163.7453070552359,5090,420442,-663.5289783613479,132.42729059583172
2010,2004,-6,10_25km,gt_50km,-566.5500141687843,74.26480550270243,27524,420442,-434.12272357295257,132.42729059583172
2010,2004,-6,25_50km,gt_50km,-120.87628610854429,48.961286139499045,79730,420442,11.55100448728743,132.42729059583172
2010,2005,-5,0_5km,gt_50km,-432.9524047528927,153.15546983073253,2975,396821,-670.1693931504816,-237.2169883975889
2010,2005,-5,5_10km,gt_50km,-653.3432554516266,170.9050809956233,5090,396821,-890.5602438492156,-237.2169883975889
2010,2005,-5,10_25km,gt_50km,-184.94474974406663,78.57288152320073,27524,396821,-422.1617381416555,-237.2169883975889
2010,2005,-5,25_50km,gt_50km,59.78748328694235,47.81209143930032,79730,396821,-177.42950511064655,-237.2169883975889
2010,2006,-4,0_5km,gt_50km,158.74032349539746,148.87756896247532,2975,385773,-237.46281371535278,-396.20313721075024
2010,2006,-4,5_10km,gt_50km,-433.7544428607256,172.51727877923707,5090,385773,-829.9575800714758,-396.20313721075024
2010,2006,-4,10_25km,gt_50km,222.3723499037801,78.75982195471313,27524,385773,-173.83078730697014,-396.20313721075024
2010,2006,-4,25_50km,gt_50km,158.78407096262907,45.14087970105268,79730,385773,-237.41906624812117,-396.20313721075024
2010,2007,-3,0_5km,gt_50km,-1193.2842406567295,140.99537811375905,2975,372124,-797.1120364965494,396.17220416018006
2010,2007,-3,5_10km,gt_50km,-1460.0263543772385,170.0794511108516,5090,372124,-1063.8541502170583,396.17220416018006
2010,2007,-3,10_25km,gt_50km,-1166.93026947071,64.23433859633955,27524,372124,-770.75806531053,396.17220416018006
2010,2007,-3,25_50km,gt_50km,-801.5901459860723,45.83058755846947,79730,372124,-405.4179418258923,396.17220416018006
2010,2008,-2,0_5km,gt_50km,-857.5224047564247,125.01502585720088,2975,342531,-501.81223159495875,355.71017316146606
2010,2008,-2,5_10km,gt_50km,-1032.6923761236585,152.59444540147678,5090,342531,-676.9822029621924,355.71017316146606
2010,2008,-2,10_25km,gt_50km,-799.6148509725605,68.05582558294891,27524,342531,-443.9046778110944,355.71017316146606
2010,2008,-2,25_50km,gt_50km,-789.2439340800589,42.96852714932818,79730,342531,-433.53376091859286,355.71017316146606
2010,2009,-1,0_5km,gt_50km,0.0,0.0,2975,319552,0.0,0.0
2010,2009,-1,5_10km,gt_50km,0.0,0.0,5090,319552,0.0,0.0
2010,2009,-1,10_25km,gt_50km,0.0,0.0,27524,319552,0.0,0.0
2010,2009,-1,25_50km,gt_50km,0.0,0.0,79730,319552,0.0,0.0
2010,2010,0,0_5km,gt_50km,-117.54986895380466,134.1315698703378,2975,319552,-372.43609544052,-254.88622648671532
2010,2010,0,5_10km,gt_50km,-525.0995357228269,172.74129115943262,5090,319552,-779.9857622095423,-254.88622648671532
2010,2010,0,10_25km,gt_50km,-260.87881060107435,64.67688737104743,27524,319552,-515.7650370877897,-254.88622648671532
2010,2010,0,25_50km,gt_50km,-120.90309076005803,40.449663241021135,79730,319552,-375.78931724677335,-254.88622648671532
2010,2011,1,0_5km,gt_50km,213.22217229713408,140.2926037413706,2961,288418,-22.691385212592934,-235.913557509727
2010,2011,1,5_10km,gt_50km,-367.17431174120196,174.83723695249085,4994,288418,-603.087869250929,-235.913557509727
2010,2011,1,10_25km,gt_50km,145.5210930009956,77.04483833822162,26330,288418,-90.39246450873142,-235.913557509727
2010,2011,1,25_50km,gt_50km,51.71696475019016,47.44665414695639,77001,288418,-184.19659275953686,-235.913557509727
2010,2012,2,0_5km,gt_50km,-124.25120763606594,134.0523579665586,2961,281274,-205.79065213077791,-81.53944449471197
2010,2012,2,5_10km,gt_50km,-333.37364365429215,195.40961399489504,4994,281274,-414.9130881490041,-81.53944449471197
2010,2012,2,10_25km,gt_50km,-86.82375590282535,75.1495200245213,26235,281274,-168.36320039753733,-81.53944449471197
2010,2012,2,25_50km,gt_50km,166.78031303424876,47.923972907458555,76781,281274,85.2408685395368,-81.53944449471197
2010,2013,3,0_5km,gt_50km,-963.7961275849116,127.38545289163693,2961,279630,-1188.373556455402,-224.57742887049045
2010,2013,3,5_10km,gt_50km,-1337.7624058644021,167.95421438204536,4994,279630,-1562.3398347348925,-224.57742887049045
2010,2013,3,10_25km,gt_50km,-1000.8289063541683,71.96560596948646,26162,279630,-1225.4063352246587,-224.57742887049045
2010,2013,3,25_50km,gt_50km,-826.423223815314,44.26061130969201,76663,279630,-1051.0006526858044,-224.57742887049045
2010,2014,4,0_5km,gt_50km,-841.1227282343998,208.3009410876427,2961,274161,-631.7362368186923,209.38649141570744
2010,2014,4,5_10km,gt_50km,-654.0011544381016,244.38847765797644,4994,274161,-444.61466302239415,209.38649141570744
2010,2014,4,10_25km,gt_50km,-984.6748426031938,76.29387785617048,26120,274161,-775.2883511874865,209.38649141570744
2010,2014,4,25_50km,gt_50km,-923.4369772128168,51.12807071314646,76565,274161,-714.0504857971093,209.38649141570744
2010,2015,5,0_5km,gt_50km,-1002.0526701151591,137.79557582660576,2961,274161,-1300.1561499314607,-298.10347981630156
2010,2015,5,5_10km,gt_50km,-1324.1731058631296,175.40704858528758,4994,274161,-1622.2765856794313,-298.10347981630156
2010,2015,5,10_25km,gt_50km,-1104.0106030115505,67.56189266034981,26120,274161,-1402.1140828278521,-298.10347981630156
2010,2015,5,25_50km,gt_50km,-737.4809643885089,46.05405879688853,76565,274161,-1035.5844442048106,-298.10347981630156
2010,2016,6,0_5km,gt_50km,-1042.1942035394636,206.89341619685348,2961,274161,-564.4431341065257,477.75106943293787
2010,2016,6,5_10km,gt_50km,-1476.9357996218694,178.02863933253357,4994,274161,-999.1847301889316,477.75106943293787
2010,2016,6,10_25km,gt_50km,-1148.7349634019288,75.47125430580377,26120,274161,-670.983893968991,477.75106943293787
2010,2016,6,25_50km,gt_50km,-789.4048390921818,59.08497889362229,76565,274161,-311.6537696592439,477.75106943293787
2010,2017,7,0_5km,gt_50km,-1015.7959225923315,225.09075092135262,2961,274161,553.6743692767099,1569.4702918690414
2010,2017,7,5_10km,gt_50km,-1182.9223720427065,214.32722720251024,4994,274161,386.54791982633486,1569.4702918690414
2010,2017,7,10_25km,gt_50km,-675.7515063615006,100.70604522729651,26120,274161,893.7187855075408,1569.4702918690414
2010,2017,7,25_50km,gt_50km,-905.1809703475559,68.23081604978456,76565,274161,664.2893215214855,1569.4702918690414
2010,2018,8,0_5km,gt_50km,-2453.661230096562,157.64085286803123,2854,207960,-821.3736079245947,1632.2876221719673
2010,2018,8,5_10km,gt_50km,-2695.6327412883666,184.14414986456313,4814,207960,-1063.3451191163992,1632.2876221719673
2010,2018,8,10_25km,gt_50km,-2270.2887780046185,86.65772925364095,25371,207960,-638.0011558326514,1632.2876221719673
2010,2018,8,25_50km,gt_50km,-2040.6285802035654,65.7543476938387,74449,207960,-408.340958031598,1632.2876221719673
2011,2003,-8,0_5km,gt_50km,317.23754274262774,114.59792311757258,13118,378366,-66.93712944192521,-384.17467218455295
2011,2003,-8,5_10km,gt_50km,62.821375451541314,123.94353211714262,16609,378366,-321.35329673301163,-384.17467218455295
2011,2003,-8,10_25km,gt_50km,-277.88178460437666,54.883143617237785,62544,378366,-662.0564567889296,-384.17467218455295
2011,2003,-8,25_50km,gt_50km,-176.73813422763226,36.186616266217705,124640,378366,-560.9128064121852,-384.17467218455295
2011,2004,-7,0_5km,gt_50km,385.10035770299413,115.55587641285788,13118,378362,728.477405218558,343.3770475155639
2011,2004,-7,5_10km,gt_50km,293.3620693519768,141.67645598907185,16609,378362,636.7391168675407,343.3770475155639
2011,2004,-7,10_25km,gt_50km,-23.575914660811293,67.2436418602144,62544,378362,319.8011328547526,343.3770475155639
2011,2004,-7,25_50km,gt_50km,83.06023215215583,43.334220628323855,124640,378362,426.43727966771974,343.3770475155639
2011,2005,-6,0_5km,gt_50km,498.8709439117313,125.34017288252623,13118,357610,572.6290300321155,73.75808612038416
2011,2005,-6,5_10km,gt_50km,161.81361743700182,121.75231559119331,16609,357610,235.57170355738597,73.75808612038416
2011,2005,-6,10_25km,gt_50km,-37.800024110147874,62.90505979242468,62544,357610,35.95806201023629,73.75808612038416
2011,2005,-6,25_50km,gt_50km,-130.7042692148093,40.51773681402808,124640,357610,-56.94618309442513,73.75808612038416
2011,2006,-5,0_5km,gt_50km,1093.1001781575162,144.73741810272008,13118,348913,958.7766739505904,-134.32350420692572
2011,2006,-5,5_10km,gt_50km,516.7297093181547,114.86396064296481,16609,348913,382.40620511122904,-134.32350420692572
2011,2006,-5,10_25km,gt_50km,260.5511955509259,59.55555151864266,62544,348913,126.22769134400018,-134.32350420692572
2011,2006,-5,25_50km,gt_50km,268.6282781131112,39.74340405712635,124640,348913,134.3047739061855,-134.32350420692572
2011,2007,-4,0_5km,gt_50km,133.15407700286607,138.04138453995577,13118,338108,772.8699736835674,639.7158966807013
2011,2007,-4,5_10km,gt_50km,-248.53329126957186,135.79315639164125,16609,338108,391.1826054111295,639.7158966807013
2011,2007,-4,10_25km,gt_50km,-581.6370780545917,62.748671910606234,62544,338108,58.07881862610963,639.7158966807013
